round, unique_hits, no_unique_entities, total_hits, total, accuracy, speed_summary, speed_feedback
4235,48,762,1140,5102,0.06299212598425197,0.10387039184570312,0.001699686050415039
4236,53,762,1176,5102,0.06955380577427822,0.10329341888427734,0.001687765121459961
4237,49,762,1139,5102,0.06430446194225722,0.11685967445373535,0.0017445087432861328
4238,53,762,1162,5102,0.06955380577427822,0.12037181854248047,0.0017507076263427734
4239,51,762,1148,5102,0.06692913385826772,0.11256837844848633,0.0016865730285644531
4240,49,762,1133,5102,0.06430446194225722,0.11139798164367676,0.0016825199127197266
4241,48,762,1131,5102,0.06299212598425197,0.10526514053344727,0.001734018325805664
4242,48,762,1128,5102,0.06299212598425197,0.10533475875854492,0.0017063617706298828
4243,49,762,1140,5102,0.06430446194225722,0.10600972175598145,0.002064943313598633
4244,45,762,1107,5102,0.05905511811023622,0.10532474517822266,0.0017037391662597656
4245,50,762,1130,5102,0.06561679790026247,0.10388731956481934,0.0016987323760986328
4246,51,762,1141,5102,0.06692913385826772,0.10632109642028809,0.001699209213256836
4247,54,762,1138,5102,0.07086614173228346,0.10474658012390137,0.0017518997192382812
4248,49,762,1139,5102,0.06430446194225722,0.10741043090820312,0.001706838607788086
4249,47,762,1129,5102,0.06167979002624672,0.10765767097473145,0.0017004013061523438
4250,46,762,1131,5102,0.06036745406824147,0.10582923889160156,0.0016989707946777344
4251,54,762,1178,5102,0.07086614173228346,0.10374593734741211,0.0016908645629882812
4252,51,762,1146,5102,0.06692913385826772,0.10685586929321289,0.0019845962524414062
4253,48,762,1157,5102,0.06299212598425197,0.10711550712585449,0.0017354488372802734
4254,53,762,1154,5102,0.06955380577427822,0.1069340705871582,0.0016918182373046875
4255,50,762,1149,5102,0.06561679790026247,0.10759949684143066,0.0016782283782958984
4256,50,762,1150,5102,0.06561679790026247,0.10496878623962402,0.0018837451934814453
4257,52,762,1148,5102,0.06824146981627296,0.1072378158569336,0.0017006397247314453
4258,48,762,1128,5102,0.06299212598425197,0.10824942588806152,0.0017991065979003906
4259,48,762,1148,5102,0.06299212598425197,0.10649538040161133,0.0016977787017822266
4260,54,762,1179,5102,0.07086614173228346,0.11289715766906738,0.0017101764678955078
4261,48,762,1136,5102,0.06299212598425197,0.10843920707702637,0.001804351806640625
4262,48,762,1118,5102,0.06299212598425197,0.10527443885803223,0.0016796588897705078
4263,46,762,1117,5102,0.06036745406824147,0.10436129570007324,0.0018835067749023438
4264,47,762,1121,5102,0.06167979002624672,0.10460948944091797,0.0017561912536621094
4265,51,762,1145,5102,0.06692913385826772,0.10660576820373535,0.0016858577728271484
4266,57,762,1180,5102,0.07480314960629922,0.10672616958618164,0.001730203628540039
4267,49,762,1143,5102,0.06430446194225722,0.10598993301391602,0.001714468002319336
4268,52,762,1137,5102,0.06824146981627296,0.1066746711730957,0.001708984375
4269,52,762,1149,5102,0.06824146981627296,0.1061244010925293,0.0017426013946533203
4270,52,762,1147,5102,0.06824146981627296,0.10924863815307617,0.0017948150634765625
4271,52,762,1135,5102,0.06824146981627296,0.10672569274902344,0.00209808349609375
4272,48,762,1118,5102,0.06299212598425197,0.10468268394470215,0.0017580986022949219
4273,49,762,1134,5102,0.06430446194225722,0.10485243797302246,0.0017023086547851562
4274,48,762,1111,5102,0.06299212598425197,0.10730552673339844,0.0016932487487792969
4275,50,762,1129,5102,0.06561679790026247,0.10491633415222168,0.0017330646514892578
4276,52,762,1157,5102,0.06824146981627296,0.10521054267883301,0.0017123222351074219
4277,52,762,1164,5102,0.06824146981627296,0.1069176197052002,0.001800537109375
4278,50,762,1138,5102,0.06561679790026247,0.11060810089111328,0.0017066001892089844
4279,45,762,1118,5102,0.05905511811023622,0.10619735717773438,0.001745462417602539
4280,54,762,1154,5102,0.07086614173228346,0.10590672492980957,0.0017240047454833984
4281,49,762,1125,5102,0.06430446194225722,0.10553669929504395,0.0017077922821044922
4282,45,762,1113,5102,0.05905511811023622,0.10797476768493652,0.001789093017578125
4283,48,762,1107,5102,0.06299212598425197,0.11917757987976074,0.0017750263214111328
4284,51,762,1153,5102,0.06692913385826772,0.11356759071350098,0.0017900466918945312
4285,45,762,1107,5102,0.05905511811023622,0.1089482307434082,0.0018489360809326172
4286,53,762,1166,5102,0.06955380577427822,0.10639071464538574,0.0017418861389160156
4287,52,762,1139,5102,0.06824146981627296,0.10104942321777344,0.0016624927520751953
4288,43,762,1098,5102,0.05643044619422572,0.09991765022277832,0.0016694068908691406
4289,45,762,1120,5102,0.05905511811023622,0.10019707679748535,0.0017209053039550781
4290,53,762,1153,5102,0.06955380577427822,0.09966015815734863,0.001712799072265625
4291,48,762,1133,5102,0.06299212598425197,0.09944033622741699,0.0016622543334960938
4292,48,762,1134,5102,0.06299212598425197,0.10161757469177246,0.001646280288696289
4293,53,762,1136,5102,0.06955380577427822,0.10280609130859375,0.0016651153564453125
4294,56,762,1170,5102,0.07349081364829396,0.10292315483093262,0.0017249584197998047
4295,48,762,1127,5102,0.06299212598425197,0.10287284851074219,0.0017256736755371094
4296,48,762,1112,5102,0.06299212598425197,0.10289788246154785,0.0016734600067138672
4297,50,762,1153,5102,0.06561679790026247,0.10277915000915527,0.0016486644744873047
4298,49,762,1157,5102,0.06430446194225722,0.10388374328613281,0.0017418861389160156
4299,47,762,1133,5102,0.06167979002624672,0.10559558868408203,0.0016841888427734375
4300,51,762,1138,5102,0.06692913385826772,0.10255026817321777,0.001669168472290039
4301,44,762,1104,5102,0.05774278215223097,0.10282087326049805,0.0016772747039794922
4302,49,762,1134,5102,0.06430446194225722,0.10356903076171875,0.0016527175903320312
4303,49,762,1130,5102,0.06430446194225722,0.0995335578918457,0.0016489028930664062
4304,48,762,1124,5102,0.06299212598425197,0.10008835792541504,0.0016961097717285156
4305,52,762,1158,5102,0.06824146981627296,0.10021042823791504,0.0017054080963134766
4306,50,762,1120,5102,0.06561679790026247,0.10094666481018066,0.00164794921875
4307,45,762,1129,5102,0.05905511811023622,0.09970426559448242,0.0016753673553466797
4308,52,762,1145,5102,0.06824146981627296,0.09981036186218262,0.0016674995422363281
4309,47,762,1130,5102,0.06167979002624672,0.10280799865722656,0.0016372203826904297
4310,50,762,1137,5102,0.06561679790026247,0.1028594970703125,0.0017066001892089844
4311,48,762,1117,5102,0.06299212598425197,0.10215425491333008,0.0017044544219970703
4312,44,762,1114,5102,0.05774278215223097,0.1022796630859375,0.0016641616821289062
4313,49,762,1131,5102,0.06430446194225722,0.10225915908813477,0.0016646385192871094
4314,49,762,1126,5102,0.06430446194225722,0.10307812690734863,0.0016515254974365234
4315,50,762,1155,5102,0.06561679790026247,0.10022234916687012,0.00170135498046875
4316,48,762,1126,5102,0.06299212598425197,0.09963035583496094,0.0017042160034179688
4317,47,762,1139,5102,0.06167979002624672,0.10074710845947266,0.0017309188842773438
4318,46,762,1112,5102,0.06036745406824147,0.10060310363769531,0.0016689300537109375
4319,47,762,1116,5102,0.06167979002624672,0.09962248802185059,0.0017235279083251953
4320,49,762,1134,5102,0.06430446194225722,0.10182785987854004,0.001699209213256836
4321,54,762,1161,5102,0.07086614173228346,0.1025083065032959,0.0016779899597167969
4322,50,762,1124,5102,0.06561679790026247,4.225564479827881,0.0017592906951904297
4323,50,762,1126,5102,0.06561679790026247,0.1038353443145752,0.001657247543334961
4324,48,762,1123,5102,0.06299212598425197,0.10135126113891602,0.0016736984252929688
4325,50,762,1132,5102,0.06561679790026247,0.10272693634033203,0.0017130374908447266
4326,46,762,1115,5102,0.06036745406824147,0.10029458999633789,0.0017113685607910156
4327,51,762,1133,5102,0.06692913385826772,0.10153532028198242,0.001661539077758789
4328,55,762,1181,5102,0.07217847769028872,0.10126686096191406,0.001672506332397461
4329,52,762,1137,5102,0.06824146981627296,0.10425710678100586,0.0016770362854003906
4330,47,762,1127,5102,0.06167979002624672,0.10343813896179199,0.0017125606536865234
4331,47,762,1087,5102,0.06167979002624672,0.10139250755310059,0.0016698837280273438
4332,47,762,1117,5102,0.06167979002624672,0.10087084770202637,0.0016622543334960938
4333,51,762,1146,5102,0.06692913385826772,0.10114526748657227,0.0017311573028564453
4334,53,762,1149,5102,0.06955380577427822,0.10038995742797852,0.0016624927520751953
4335,48,762,1128,5102,0.06299212598425197,0.10130143165588379,0.0016679763793945312
4336,48,762,1126,5102,0.06299212598425197,0.10036516189575195,0.0016660690307617188
4337,48,762,1134,5102,0.06299212598425197,0.10051822662353516,0.0016710758209228516
4338,50,762,1145,5102,0.06561679790026247,0.10201883316040039,0.001653909683227539
4339,49,762,1134,5102,0.06430446194225722,0.1060340404510498,0.0016989707946777344
4340,51,762,1152,5102,0.06692913385826772,0.10343813896179199,0.0018410682678222656
4341,51,762,1133,5102,0.06692913385826772,0.10391521453857422,0.0016636848449707031
4342,45,762,1105,5102,0.05905511811023622,0.10384774208068848,0.0016887187957763672
4343,53,762,1155,5102,0.06955380577427822,0.1058189868927002,0.001705169677734375
4344,50,762,1125,5102,0.06561679790026247,0.10124564170837402,0.0016634464263916016
4345,50,762,1138,5102,0.06561679790026247,0.10094547271728516,0.001680135726928711
4346,51,762,1159,5102,0.06692913385826772,0.10050845146179199,0.0016646385192871094
4347,49,762,1123,5102,0.06430446194225722,0.10101604461669922,0.0016720294952392578
4348,46,762,1104,5102,0.06036745406824147,0.09967708587646484,0.001659393310546875
4349,49,762,1156,5102,0.06430446194225722,0.09967041015625,0.0016937255859375
4350,46,762,1128,5102,0.06036745406824147,0.0997462272644043,0.0016632080078125
4351,45,762,1129,5102,0.05905511811023622,0.10013031959533691,0.0016739368438720703
4352,51,762,1152,5102,0.06692913385826772,0.1000363826751709,0.001668691635131836
4353,53,762,1172,5102,0.06955380577427822,0.10127615928649902,0.0016481876373291016
4354,49,762,1137,5102,0.06430446194225722,0.09990954399108887,0.0016722679138183594
4355,57,762,1182,5102,0.07480314960629922,0.10048413276672363,0.0016739368438720703
4356,44,762,1099,5102,0.05774278215223097,0.09967255592346191,0.001661539077758789
4357,52,762,1168,5102,0.06824146981627296,0.09998083114624023,0.0016598701477050781
4358,51,762,1157,5102,0.06692913385826772,0.10047268867492676,0.0017063617706298828
4359,54,762,1154,5102,0.07086614173228346,0.10017681121826172,0.0016808509826660156
4360,50,762,1137,5102,0.06561679790026247,0.10002899169921875,0.0017142295837402344
4361,53,762,1155,5102,0.06955380577427822,0.10264015197753906,0.0016505718231201172
4362,51,762,1151,5102,0.06692913385826772,0.10405254364013672,0.0016651153564453125
4363,45,762,1102,5102,0.05905511811023622,0.10030508041381836,0.0016646385192871094
4364,45,762,1113,5102,0.05905511811023622,0.10200333595275879,0.0016667842864990234
4365,46,762,1121,5102,0.06036745406824147,0.10555315017700195,0.0017206668853759766
4366,49,762,1130,5102,0.06430446194225722,0.10401558876037598,0.0016589164733886719
4367,55,762,1187,5102,0.07217847769028872,0.10136103630065918,0.00167083740234375
4368,47,762,1119,5102,0.06167979002624672,0.1002655029296875,0.0016586780548095703
4369,50,762,1147,5102,0.06561679790026247,0.10035490989685059,0.001664876937866211
4370,45,762,1125,5102,0.05905511811023622,0.10036063194274902,0.0016796588897705078
4371,51,762,1152,5102,0.06692913385826772,0.10039949417114258,0.0016984939575195312
4372,59,762,1186,5102,0.07742782152230972,0.10045695304870605,0.0016720294952392578
4373,48,762,1146,5102,0.06299212598425197,0.10041475296020508,0.001657247543334961
4374,54,762,1145,5102,0.07086614173228346,0.1004786491394043,0.0016510486602783203
4375,47,762,1129,5102,0.06167979002624672,0.10047674179077148,0.001659393310546875
4376,53,762,1147,5102,0.06955380577427822,0.10026121139526367,0.0017313957214355469
4377,54,762,1136,5102,0.07086614173228346,0.1003108024597168,0.0016641616821289062
4378,45,762,1107,5102,0.05905511811023622,0.10034966468811035,0.00165557861328125
4379,48,762,1134,5102,0.06299212598425197,0.1006016731262207,0.0016639232635498047
4380,48,762,1124,5102,0.06299212598425197,0.1004953384399414,0.001664876937866211
4381,50,762,1133,5102,0.06561679790026247,0.10066390037536621,0.0016627311706542969
4382,46,762,1122,5102,0.06036745406824147,0.10076665878295898,0.0016682147979736328
4383,51,762,1150,5102,0.06692913385826772,0.10122990608215332,0.0016632080078125
4384,49,762,1137,5102,0.06430446194225722,0.10021138191223145,0.0017151832580566406
4385,48,762,1120,5102,0.06299212598425197,0.10040760040283203,0.0016551017761230469
4386,43,762,1095,5102,0.05643044619422572,0.10495972633361816,0.0016922950744628906
4387,50,762,1146,5102,0.06561679790026247,0.10172533988952637,0.0016508102416992188
4388,52,762,1139,5102,0.06824146981627296,0.10883355140686035,0.0016644001007080078
4389,50,762,1149,5102,0.06561679790026247,0.10525298118591309,0.001865386962890625
4390,51,762,1145,5102,0.06692913385826772,0.10285210609436035,0.0017168521881103516
4391,46,762,1114,5102,0.06036745406824147,0.10379767417907715,0.0016911029815673828
4392,51,762,1152,5102,0.06692913385826772,0.10227632522583008,0.0017099380493164062
4393,52,762,1149,5102,0.06824146981627296,0.10152721405029297,0.0016646385192871094
4394,56,762,1170,5102,0.07349081364829396,0.10171985626220703,0.0016727447509765625
4395,52,762,1149,5102,0.06824146981627296,0.10136890411376953,0.0016837120056152344
4396,51,762,1138,5102,0.06692913385826772,0.10030651092529297,0.0017094612121582031
4397,45,762,1116,5102,0.05905511811023622,0.10083508491516113,0.0016982555389404297
4398,50,762,1143,5102,0.06561679790026247,0.10096979141235352,0.0016820430755615234
4399,49,762,1156,5102,0.06430446194225722,0.10138416290283203,0.0016646385192871094
4400,52,762,1153,5102,0.06824146981627296,0.10129737854003906,0.0016465187072753906
4401,47,762,1133,5102,0.06167979002624672,0.10072541236877441,0.0016369819641113281
4402,45,762,1113,5102,0.05905511811023622,0.1011345386505127,0.0016429424285888672
4403,50,762,1127,5102,0.06561679790026247,0.10116958618164062,0.001699209213256836
4404,47,762,1127,5102,0.06167979002624672,0.1041574478149414,0.0016734600067138672
4405,50,762,1153,5102,0.06561679790026247,0.10123181343078613,0.0016589164733886719
4406,45,762,1106,5102,0.05905511811023622,0.10101509094238281,0.0016760826110839844
4407,52,762,1142,5102,0.06824146981627296,0.10247206687927246,0.0016791820526123047
4408,47,762,1125,5102,0.06167979002624672,0.10062384605407715,0.0016891956329345703
4409,54,762,1157,5102,0.07086614173228346,0.10343241691589355,0.0016531944274902344
4410,50,762,1123,5102,0.06561679790026247,0.1003577709197998,0.001657724380493164
4411,54,762,1158,5102,0.07086614173228346,0.1009211540222168,0.001674652099609375
4412,46,762,1119,5102,0.06036745406824147,0.09959816932678223,0.0017046928405761719
4413,49,762,1131,5102,0.06430446194225722,0.1024024486541748,0.001678466796875
4414,49,762,1123,5102,0.06430446194225722,0.10018205642700195,0.0016486644744873047
4415,47,762,1113,5102,0.06167979002624672,0.10034346580505371,0.0016422271728515625
4416,46,762,1124,5102,0.06036745406824147,0.09938645362854004,0.001718282699584961
4417,52,762,1151,5102,0.06824146981627296,0.09975910186767578,0.00164794921875
4418,46,762,1129,5102,0.06036745406824147,0.10055184364318848,0.0016510486602783203
4419,52,762,1152,5102,0.06824146981627296,0.10085701942443848,0.0016598701477050781
4420,51,762,1145,5102,0.06692913385826772,0.1001124382019043,0.0016522407531738281
4421,51,762,1157,5102,0.06692913385826772,0.10291099548339844,0.0016658306121826172
4422,48,762,1122,5102,0.06299212598425197,0.09992671012878418,0.0017178058624267578
4423,44,762,1102,5102,0.05774278215223097,0.10071539878845215,0.0016586780548095703
4424,46,762,1116,5102,0.06036745406824147,0.1015939712524414,0.0016450881958007812
4425,49,762,1129,5102,0.06430446194225722,0.09967470169067383,0.001644134521484375
4426,54,762,1149,5102,0.07086614173228346,0.09978103637695312,0.0016522407531738281
4427,50,762,1153,5102,0.06561679790026247,0.1009969711303711,0.0016431808471679688
4428,52,762,1124,5102,0.06824146981627296,0.10048627853393555,0.002086639404296875
4429,50,762,1145,5102,0.06561679790026247,0.10912466049194336,0.001678466796875
4430,48,762,1128,5102,0.06299212598425197,0.10536861419677734,0.0017557144165039062
4431,51,762,1147,5102,0.06692913385826772,0.10431909561157227,0.0016486644744873047
4432,52,762,1162,5102,0.06824146981627296,0.09917736053466797,0.0016541481018066406
4433,46,762,1113,5102,0.06036745406824147,0.10053062438964844,0.0016663074493408203
4434,48,762,1132,5102,0.06299212598425197,0.09980440139770508,0.0017158985137939453
4435,51,762,1149,5102,0.06692913385826772,0.10050153732299805,0.0016548633575439453
4436,50,762,1129,5102,0.06561679790026247,0.10715794563293457,0.001878499984741211
4437,46,762,1107,5102,0.06036745406824147,0.10940361022949219,0.0016629695892333984
4438,46,762,1096,5102,0.06036745406824147,0.10716390609741211,0.0016906261444091797
4439,45,762,1111,5102,0.05905511811023622,0.11242294311523438,0.00170135498046875
4440,52,762,1128,5102,0.06824146981627296,0.1025693416595459,0.0016601085662841797
4441,41,762,1094,5102,0.05380577427821522,0.10028839111328125,0.0016486644744873047
4442,42,762,1096,5102,0.05511811023622047,0.10016465187072754,0.0016753673553466797
4443,54,762,1154,5102,0.07086614173228346,0.1004328727722168,0.0016655921936035156
4444,47,762,1105,5102,0.06167979002624672,0.10017991065979004,0.001699686050415039
4445,50,762,1143,5102,0.06561679790026247,0.10019350051879883,0.0017158985137939453
4446,47,762,1095,5102,0.06167979002624672,0.10047554969787598,0.0016634464263916016
4447,46,762,1117,5102,0.06036745406824147,0.10008668899536133,0.0016751289367675781
4448,49,762,1143,5102,0.06430446194225722,0.10027551651000977,0.0016498565673828125
4449,50,762,1142,5102,0.06561679790026247,0.101043701171875,0.001674652099609375
4450,48,762,1124,5102,0.06299212598425197,0.10212397575378418,0.0017197132110595703
4451,52,762,1147,5102,0.06824146981627296,0.10033321380615234,0.0016641616821289062
4452,47,762,1116,5102,0.06167979002624672,0.10042643547058105,0.001657724380493164
4453,52,762,1161,5102,0.06824146981627296,0.10038161277770996,0.0016460418701171875
4454,53,762,1141,5102,0.06955380577427822,0.09973359107971191,0.0016443729400634766
4455,48,762,1131,5102,0.06299212598425197,0.10054421424865723,0.0016477108001708984
4456,52,762,1140,5102,0.06824146981627296,0.09973502159118652,0.0016410350799560547
4457,51,762,1145,5102,0.06692913385826772,0.10000824928283691,0.0016546249389648438
4458,46,762,1116,5102,0.06036745406824147,0.10011672973632812,0.001665353775024414
4459,45,762,1112,5102,0.05905511811023622,0.10056781768798828,0.0016770362854003906
4460,56,762,1162,5102,0.07349081364829396,0.1003570556640625,0.0016586780548095703
4461,50,762,1133,5102,0.06561679790026247,0.09981369972229004,0.0016520023345947266
4462,50,762,1145,5102,0.06561679790026247,0.10023379325866699,0.001676797866821289
4463,48,762,1122,5102,0.06299212598425197,0.10049080848693848,0.0016608238220214844
4464,57,762,1188,5102,0.07480314960629922,0.09958410263061523,0.0016705989837646484
4465,48,762,1137,5102,0.06299212598425197,0.09968233108520508,0.0016477108001708984
4466,47,762,1118,5102,0.06167979002624672,0.10042786598205566,0.0016407966613769531
4467,51,762,1130,5102,0.06692913385826772,0.1002039909362793,0.001699209213256836
4468,47,762,1120,5102,0.06167979002624672,0.09954452514648438,0.0016987323760986328
4469,53,762,1171,5102,0.06955380577427822,0.0998537540435791,0.0016837120056152344
4470,45,762,1113,5102,0.05905511811023622,0.10051298141479492,0.0016641616821289062
4471,48,762,1142,5102,0.06299212598425197,0.10412096977233887,0.001703500747680664
4472,43,762,1089,5102,0.05643044619422572,0.10312318801879883,0.0016484260559082031
4473,49,762,1154,5102,0.06430446194225722,0.10352134704589844,0.0017139911651611328
4474,48,762,1135,5102,0.06299212598425197,0.10045480728149414,0.001649618148803711
4475,49,762,1144,5102,0.06430446194225722,0.1018056869506836,0.001665353775024414
4476,52,762,1154,5102,0.06824146981627296,0.10003280639648438,0.0016529560089111328
4477,48,762,1129,5102,0.06299212598425197,0.10213613510131836,0.0017304420471191406
4478,49,762,1123,5102,0.06430446194225722,0.10045790672302246,0.0017061233520507812
4479,50,762,1123,5102,0.06561679790026247,0.1004486083984375,0.0016748905181884766
4480,50,762,1156,5102,0.06561679790026247,0.09995722770690918,0.0016756057739257812
4481,48,762,1135,5102,0.06299212598425197,0.0999753475189209,0.001653909683227539
4482,48,762,1129,5102,0.06299212598425197,0.10023736953735352,0.0016527175903320312
4483,45,762,1108,5102,0.05905511811023622,0.10064983367919922,0.0016522407531738281
4484,47,762,1117,5102,0.06167979002624672,0.09976744651794434,0.0017070770263671875
4485,46,762,1126,5102,0.06036745406824147,0.1145637035369873,0.0017266273498535156
4486,51,762,1131,5102,0.06692913385826772,0.1091766357421875,0.0018334388732910156
4487,46,762,1114,5102,0.06036745406824147,0.10429763793945312,0.0016667842864990234
4488,48,762,1137,5102,0.06299212598425197,0.10359930992126465,0.0016868114471435547
4489,48,762,1143,5102,0.06299212598425197,0.10165810585021973,0.0016887187957763672
4490,50,762,1127,5102,0.06561679790026247,0.10457921028137207,0.0016629695892333984
4491,48,762,1133,5102,0.06299212598425197,0.10090851783752441,0.0016536712646484375
4492,53,762,1167,5102,0.06955380577427822,0.10638689994812012,0.001756906509399414
4493,50,762,1135,5102,0.06561679790026247,0.10259771347045898,0.001735687255859375
4494,49,762,1137,5102,0.06430446194225722,0.09985733032226562,0.0016341209411621094
4495,53,762,1139,5102,0.06955380577427822,0.09927630424499512,0.0016491413116455078
4496,48,762,1117,5102,0.06299212598425197,0.09892654418945312,0.0017242431640625
4497,46,762,1108,5102,0.06036745406824147,0.0990290641784668,0.0016205310821533203
4498,46,762,1126,5102,0.06036745406824147,0.09951233863830566,0.0016620159149169922
4499,47,762,1107,5102,0.06167979002624672,0.09882378578186035,0.0016417503356933594
4500,52,762,1146,5102,0.06824146981627296,0.09859848022460938,0.001651763916015625
4501,51,762,1132,5102,0.06692913385826772,0.0990297794342041,0.0016586780548095703
4502,49,762,1138,5102,0.06430446194225722,0.09923052787780762,0.0016856193542480469
4503,53,762,1159,5102,0.06955380577427822,0.09936404228210449,0.0017230510711669922
4504,50,762,1128,5102,0.06561679790026247,0.09900093078613281,0.0016870498657226562
4505,49,762,1133,5102,0.06430446194225722,0.09956717491149902,0.0016567707061767578
4506,52,762,1157,5102,0.06824146981627296,0.09900379180908203,0.0016472339630126953
4507,48,762,1126,5102,0.06299212598425197,0.10083484649658203,0.0016582012176513672
4508,51,762,1132,5102,0.06692913385826772,0.09964227676391602,0.0016469955444335938
4509,46,762,1112,5102,0.06036745406824147,0.10016202926635742,0.0016446113586425781
4510,51,762,1130,5102,0.06692913385826772,0.09998822212219238,0.0016412734985351562
4511,51,762,1161,5102,0.06692913385826772,0.10032057762145996,0.0016584396362304688
4512,51,762,1130,5102,0.06692913385826772,0.0996701717376709,0.0017108917236328125
4513,50,762,1142,5102,0.06561679790026247,0.1036078929901123,0.001711130142211914
4514,51,762,1139,5102,0.06692913385826772,0.1025545597076416,0.001661539077758789
4515,47,762,1139,5102,0.06167979002624672,0.10207676887512207,0.0016491413116455078
4516,47,762,1115,5102,0.06167979002624672,0.10428333282470703,0.001659393310546875
4517,47,762,1113,5102,0.06167979002624672,0.10164713859558105,0.001657247543334961
4518,48,762,1126,5102,0.06299212598425197,0.10205650329589844,0.001718282699584961
4519,48,762,1119,5102,0.06299212598425197,4.275095462799072,0.0016732215881347656
4520,48,762,1136,5102,0.06299212598425197,0.10066556930541992,0.0016543865203857422
4521,53,762,1167,5102,0.06955380577427822,0.10055804252624512,0.0016677379608154297
4522,48,762,1129,5102,0.06299212598425197,0.10079431533813477,0.001650094985961914
4523,46,762,1114,5102,0.06036745406824147,0.10114741325378418,0.0016562938690185547
4524,49,762,1131,5102,0.06430446194225722,0.10089945793151855,0.0016672611236572266
4525,50,762,1148,5102,0.06561679790026247,0.10102581977844238,0.0016598701477050781
4526,46,762,1108,5102,0.06036745406824147,0.10098743438720703,0.0016949176788330078
4527,47,762,1153,5102,0.06167979002624672,0.10133028030395508,0.0016744136810302734
4528,49,762,1130,5102,0.06430446194225722,0.10010123252868652,0.0016603469848632812
4529,48,762,1135,5102,0.06299212598425197,0.10053300857543945,0.0016739368438720703
4530,48,762,1127,5102,0.06299212598425197,0.10028505325317383,0.0016753673553466797
4531,44,762,1106,5102,0.05774278215223097,0.10074901580810547,0.0016722679138183594
4532,54,762,1157,5102,0.07086614173228346,0.09989571571350098,0.001741170883178711
4533,52,762,1151,5102,0.06824146981627296,0.10051250457763672,0.00168609619140625
4534,49,762,1131,5102,0.06430446194225722,0.1008758544921875,0.0016820430755615234
4535,57,762,1179,5102,0.07480314960629922,0.10209274291992188,0.0016722679138183594
4536,51,762,1156,5102,0.06692913385826772,0.1012272834777832,0.0016701221466064453
4537,51,762,1159,5102,0.06692913385826772,0.10470151901245117,0.0016684532165527344
4538,47,762,1114,5102,0.06167979002624672,0.1017308235168457,0.0017228126525878906
4539,54,762,1153,5102,0.07086614173228346,0.10161495208740234,0.0016837120056152344
4540,49,762,1132,5102,0.06430446194225722,0.10067105293273926,0.0016777515411376953
4541,49,762,1134,5102,0.06430446194225722,0.10558366775512695,0.0016911029815673828
4542,47,762,1120,5102,0.06167979002624672,0.10305190086364746,0.0017230510711669922
4543,52,762,1163,5102,0.06824146981627296,0.10358786582946777,0.0016744136810302734
4544,52,762,1158,5102,0.06824146981627296,0.10453271865844727,0.0017333030700683594
4545,52,762,1142,5102,0.06824146981627296,0.1021263599395752,0.001672983169555664
4546,47,762,1126,5102,0.06167979002624672,0.1032552719116211,0.0016660690307617188
4547,48,762,1119,5102,0.06299212598425197,0.10171794891357422,0.0016682147979736328
4548,48,762,1138,5102,0.06299212598425197,0.1023108959197998,0.0016734600067138672
4549,52,762,1147,5102,0.06824146981627296,0.10082864761352539,0.0016825199127197266
4550,56,762,1144,5102,0.07349081364829396,0.10123586654663086,0.0017139911651611328
4551,46,762,1096,5102,0.06036745406824147,0.1016547679901123,0.0016601085662841797
4552,51,762,1142,5102,0.06692913385826772,0.10060548782348633,0.0016605854034423828
4553,49,762,1157,5102,0.06430446194225722,0.10048365592956543,0.0016756057739257812
4554,49,762,1135,5102,0.06430446194225722,0.10112357139587402,0.0016734600067138672
4555,44,762,1103,5102,0.05774278215223097,0.10216784477233887,0.0016748905181884766
4556,50,762,1113,5102,0.06561679790026247,0.10037565231323242,0.0016629695892333984
4557,52,762,1138,5102,0.06824146981627296,0.10131192207336426,0.0016818046569824219
4558,51,762,1149,5102,0.06692913385826772,0.1051473617553711,0.0016660690307617188
4559,51,762,1139,5102,0.06692913385826772,0.10158205032348633,0.001678466796875
4560,50,762,1130,5102,0.06561679790026247,0.10029292106628418,0.001676321029663086
4561,46,762,1116,5102,0.06036745406824147,0.10032439231872559,0.0016570091247558594
4562,48,762,1138,5102,0.06299212598425197,0.10070157051086426,0.0016596317291259766
4563,51,762,1153,5102,0.06692913385826772,0.10135006904602051,0.0016601085662841797
4564,49,762,1144,5102,0.06430446194225722,0.10174894332885742,0.0016868114471435547
4565,48,762,1129,5102,0.06299212598425197,0.10078644752502441,0.0016667842864990234
4566,47,762,1135,5102,0.06167979002624672,0.10106301307678223,0.0016739368438720703
4567,51,762,1154,5102,0.06692913385826772,0.10133600234985352,0.0016779899597167969
4568,45,762,1113,5102,0.05905511811023622,0.10041475296020508,0.0017194747924804688
4569,52,762,1157,5102,0.06824146981627296,0.10290789604187012,0.0016703605651855469
4570,48,762,1136,5102,0.06299212598425197,0.1011655330657959,0.0016720294952392578
4571,48,762,1134,5102,0.06299212598425197,0.10112309455871582,0.0016632080078125
4572,49,762,1146,5102,0.06430446194225722,0.1002354621887207,0.0016770362854003906
4573,46,762,1128,5102,0.06036745406824147,0.10395312309265137,0.0016632080078125
4574,45,762,1104,5102,0.05905511811023622,0.10166430473327637,0.0016744136810302734
4575,48,762,1137,5102,0.06299212598425197,0.10431790351867676,0.0016789436340332031
4576,45,762,1108,5102,0.05905511811023622,0.10081839561462402,0.001687765121459961
